company,date_announced,date_reported,jobs_cut_sg,jobs_cut_global,pct_workforce,industry,source_link,notes,status,event_id
Deliveroo,2025-03-11,2026-03-10,,,,Tech,https://news.google.com/rss/articles/CBMixwFBVV95cUxOSVJVWUNMNGdfM0ZpdHdmdlNPT0dHLUh3YmlvV1NSQ3Utd3ZTZ2lkLTZybmFqMkNkSFhGNnJ2UkJndUJhZmNrNnZNLWM2V2ZQdFRwSUdsOGtWYldFVTlySm9rQmtwNXVwdjQwY1kxMjFrZUZpT1hsWTVsMDg2aElqeWZvT0x0NE9iTnRDMDItSGdicXBYc1FXUDdsZ242X05RWUN2OWh5Uk1Ba3ZTaTNwcEFqZnRkT2ZvTi01dEtnRTlKYmNwYjlV?oc=5,"Follow-up coverage of Deliveroo's confirmed exit from Singapore, announced in March 2025 and closed in April 2025. The article focuses on support for affected workers; no headcount is disclosed.",confirmed,deliveroo-singapore-exit-2025
APBs (Tiger Beer),2026-03-24,2026-03-24,130,,,Manufacturing,https://web.archive.org/web/20260520050153/https://www.channelnewsasia.com/singapore/asia-pacific-breweries-job-cuts-tiger-beer-heineken-6013351,Scaling down Tuas brewing operations; ~130 SG roles cut over 2 years,confirmed,heineken-apb-tuas-2026-03
Heineken,2026-08-06,2026-08-06,,,,F&B,https://klse.i3investor.com/web/blog/detail/ceomorningbrief/2026-03-25-story-h501393505-Heineken_to_Relocate_Production_to_Malaysia_Vietnam_From_Singapore,"Article reports Heineken plans to relocate production from Singapore to Malaysia/Vietnam, implying a future closure of Singapore operations with attendant job losses. As this is a planned/anticipated move, classified as rumored.",rumored,heineken-singapore-production-relocation-2026
We. Communications,2025-09-26,2025-09-26,,,,Other,https://web.archive.org/web/20260522054013/https://www.channelnewsasia.com/singapore/layoffs-we-communications-public-relations-5371166,Global PR firm closed/scaled down Singapore office,confirmed,we-communications-2025-09
DHL Singapore,2026-04-02,2026-04-02,,,,Other,https://web.archive.org/web/20260522054124/https://theonlinecitizen.com/2026/04/02/dhl-unit-in-singapore-confirms-retrenchment-of-workers-but-declines-to-provide-details-on-scope-and-roles,DHL Singapore confirms retrenchment of workers; scope undisclosed,confirmed,dhl-2026-04
DHL,2026-07-31,2026-07-31,,,,Other,https://z515.khasmobile.com/celebrity/486b4199472.html,A DHL unit reportedly retrenched Singapore-based workers; specific business unit and headcount not confirmed in available sources.,confirmed,dhl-2026-07
ExxonMobil Singapore,2025-10-03,2025-10-03,,,,Other,https://web.archive.org/web/20260522054402/https://www.channelnewsasia.com/singapore/exxonmobil-layoffs-petrochemical-industry-challenges-cleaner-energy-5382121,ExxonMobil expects to cut ~500 SG staff (10–15%) by end-2027,confirmed,exxonmobil-singapore-2025
ExxonMobil,2025-12-04,2025-12-04,,,,Manufacturing,https://news.google.com/rss/articles/CBMijwFBVV95cUxPN3pEVHNNb0pQb2poaUVrVzUwY1pyTDlpMXJ0bl9LQmhiOEpUcjRKNkE4MWxuUmd4MXRvMlhYRTJxZldORG9GV3F6QUtGTjFTOGNSZmdpdERBNmJNU29kZWRpNHhLcnNBMkxlWnlLY3pWVG51emhaQVlPYWtIN21zM3F4aDFhY21KTmJCaGgxOA?oc=5,"ExxonMobil announced closure of its Singapore steam cracker by June 2026, which will result in job losses. Exact headcount not provided.",confirmed,exxonmobil-singapore-2025
ExxonMobil,2025-12-15,2025-12-15,,,,Manufacturing,https://news.google.com/rss/articles/CBMiwwFBVV95cUxQS1o3UWIwMXgwLThFV29YZFBXSDNJamc2dWRaWGNyQjRxWDEyMVpYb1pYZElNYTQwbTh3dlhrTG5jSkZkX1VVd3dwclUwQm5MVEktZDFUWkc2VXRvbkNoalBhZkI3S2xOMmR6a0FUa0wwdFI0Y3BXUDBtZDVLWkk5MHpHR0F3OWdGdzNqU3NyeC1XcGFyWTRSZHoxSi0zTjVLbE4tYUNhM0dQUG9oeWt3Sks4ODUzMzFFbDBNRlRveVNWd00?oc=5,"ExxonMobil announced plans to close its steam cracker in Singapore by June. This is a future planned closure of a Singapore facility, implying job losses, so it is classified as rumored.",rumored,exxonmobil-2025-12-steam-cracker-closure
CJ Logistics Asia,2026-04-05,2026-04-05,,,,Other,https://web.archive.org/web/20260522054518/https://mothership.sg/2026/04/cj-logistics-asia-retrenchment/,Logistics arm retrenchment,confirmed,cj-logistics-asia-2026-04
Creative Technology,2025-03-17,2025-03-17,,,,Tech,https://web.archive.org/web/20260522054835/https://www.straitstimes.com/singapore/jobs/creative-technology-cuts-workforce-continues-wave-of-tech-layoffs,Singapore audio tech company restructuring,confirmed,creative-technology-2025-03
Standard Chartered,2025-06-19,2025-06-19,,,,Finance,https://web.archive.org/web/20260522055029/https://www.theonlinecitizen.com/2025/06/19/efinancialcareers-standard-chartered-lays-off-80-staff-in-singapore-as-roles-move-to-india/,Standard Chartered Singapore layoffs reported,confirmed,standard-chartered-2025-06
Standard Chartered,2026-05-19,2026-05-19,,,,Finance,https://web.archive.org/web/20260520091542/https://www.straitstimes.com/business/stanchart-to-slash-back-office-roles-to-boost-returns,"Slashing ~8,000 back-office roles globally to boost returns amid AI expansion; new 2026 round (separate from 2025-06-19 SG-specific cut)",confirmed,standard-chartered-2026-ai
Standard Chartered,2018-05-06,2018-05-06,,,,Finance,https://news.google.com/rss/articles/CBMinAFBVV95cUxQVC1tallvdlo3LUZhcnRVaFNMVU9nMjZTTDAwbWJseDcyeENuUUJpS1RxMWpDS2Q5ZGRqMDVOSTk2UjdFVXJhZDY2VkJhd3FBTTRwdVRhcDNaT25jWC01eDYteWVxbHIwaUxVTThuSE12dG04X1FXOG50aEJ1TlBFQVRhcGNoZFVHWDRuWWtHY2lBVTl0NDVtM3NwWFk?oc=5,Snippet indicates Standard Chartered announced job cuts in Singapore operations.,confirmed,standard-chartered-2018-05
Standard Chartered,2015-01-08,2015-01-08,,,,Finance,https://news.google.com/rss/articles/CBMilwFBVV95cUxQS0dYZ0tUQS1LQWNjcDdwZVJ4Nk1WeHNLa0I1WVB0dWo5bnlYV0NCOWxyQjdlQmF5ZGdRb2dQd00wTE1nWXRBMEFfOFBrai1pdnBJQ1ZCUUs5THNEM2R5MUVaV2otNFFWekdQeU9EX2FVdmlIeUhGdUJaNzE4LTYtbEcyM1VXNkpzZEVERDY4WE5Pb1lGa2lz?oc=5,"News article reports job cuts at Standard Chartered in Singapore, indicating a confirmed layoff event.",confirmed,standard-chartered-2015-01
Standard Chartered,2023-06-08,2023-06-08,,,,Finance,https://news.google.com/rss/articles/CBMivAFBVV95cUxNX3gwZnFwbk5aTi14NGE3QktFVGVYckxSOGlFOGRPVWlBWWM4NkRabW11Ykp3TXNVMHFvOVlha3ZGZHhXY0Y3S2VudWVKdElaeFR0VHdURGhFRFJhTmJfTlRCcnV0YW92Nlk3UElNQmxINVNUczQzdVJ0bFpxNHhVR2hsVEwwSHhwZ0hXTFRoSkdicDdpUzhsV2Z0eWQ4eUs0N2N4cWVqcU1pR05kd0hQbFB5eVBPMEoyOXI5YQ?oc=5,"Standard Chartered announced cutting more than 100 jobs, as reported in news articles.",confirmed,standard-chartered-2023-06
Standard Chartered,2026-05-30,2026-05-30,,7800,,Finance,https://memeburn.com/stanchart-ai-layoffs-7800-jobs-face-automation/,"Article reports Standard Chartered may cut 7,800 jobs due to AI automation, but no official confirmation from the company. | Evidence: https://www.tomshardware.com/tech-industry/standard-chartered-plans-to-cut-7-000-jobs-in-ai-push-lender-wants-to-replace-lower-value-human-capital-and-focus-on-automation",confirmed,standard-chartered-2026-ai
Standard Chartered,2025-09-17,2025-09-17,,,,Finance,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBOclA3ajJ3aVhlT19wMEpKTVRicmdueXlKLW5SMl9pU1FFSFFGcDBtWDJiZGwtTkw2SW45bXBXc0xEbDBjcUR5eE1nWkJ5NnlQSjFHSVJtUTRUWTdWbDItdjVJXzk?oc=5,"Article snippet reports Standard Chartered is cutting jobs in Singapore, indicating a confirmed event.",confirmed,standard-chartered-2025-09
Standard Chartered,2026-06-25,2026-06-25,,,,Finance,https://zuricircuit.com/article/banking-union-calls-for-worker-support-as-stanchart-plans-ai-linked-job-cuts,"Standard Chartered is planning AI-linked job cuts, with a banking union calling for worker support; no specific numbers given yet. | Evidence: https://www.tomshardware.com/tech-industry/standard-chartered-plans-to-cut-7-000-jobs-in-ai-push-lender-wants-to-replace-lower-value-human-capital-and-focus-on-automation",confirmed,standard-chartered-2026-ai
Standard Chartered,2026-07-07,2026-07-07,,,,Finance,https://floydart.org/article/banking-union-calls-for-worker-support-as-stanchart-plans-ai-linked-job-cuts,Article reports union response to Standard Chartered's planned AI-related job cuts; no confirmation of actual layoffs occurring yet. | Evidence: https://www.tomshardware.com/tech-industry/standard-chartered-plans-to-cut-7-000-jobs-in-ai-push-lender-wants-to-replace-lower-value-human-capital-and-focus-on-automation,confirmed,standard-chartered-2026-ai
Standard Chartered,2026-07-24,2026-07-24,,,,Finance,https://jakobsmithphotography.com/article/banking-union-calls-for-worker-support-as-stanchart-plans-ai-linked-job-cuts,"Article on a photography site reports that a banking union calls for worker support as Standard Chartered plans AI-linked job cuts. The source lacks credibility, but the event is a rumored future layoff. No specific numbers given. | Evidence: https://www.channelnewsasia.com/business/standard-chartered-reduce-7000-roles-2030-6129761",confirmed,standard-chartered-2026-ai
Standard Chartered,2026-08-03,2026-08-03,,7000,15,Finance,https://sentige.com/article/banking-union-calls-for-worker-support-as-stanchart-plans-ai-linked-job-cuts,"The Banking and Financial Services Union called for worker support as Standard Chartered's AI-driven restructuring plan targets over 7,000 corporate-function roles (over 15% of that workforce) globally by 2030; no confirmed Singapore-specific headcount.",rumored,standard-chartered-2026-08
Standard Chartered,2026-08-22,2026-08-22,,7800,,Finance,https://thenextweb.com/news/standard-chartered-ai-7800-back-office-jobs-2030,"Standard Chartered is reportedly planning to cut 7,800 back-office jobs globally by 2030 due to AI. The bank has significant Singapore operations, but no Singapore-specific headcount is disclosed. This is a planned future event, so it is classified as rumored.",rumored,standard-chartered-2026-ai
Standard Chartered,2024-08-13,2024-08-13,,,,Finance,https://news.google.com/rss/articles/CBMinAFBVV95cUxOMVFoOHFPNUFOVTc2ckQ2NVY0ZGs3aFVITE41N0dvaFBwbXJrdkhzWXJ2UTdOZTVxVGZMa25nT1A2N21DOGM3cXk5SXdLN2h3bFdsVXNnRV8zV0w4NHV6aHkzX1d3akZ4ZGxVX1JGcmpVN3VjVHhGLVZYNzlEY2phWUkxSUlFMTBleEdZLVYzc1JqcWZoZXZiM2hhLS0?oc=5,"The article reports that Standard Chartered's job cuts in Singapore have disproportionately affected junior employees, indicating an ongoing layoff event at a named bank with a Singapore presence.",confirmed,standard-chartered-2024-08
Standard Chartered,2025-06-12,2025-06-12,,,,Finance,https://news.google.com/rss/articles/CBMirAFBVV95cUxNWkRVWjhLN2xOQjVadjZ6SlIwQVEzUHMwNFJ5U2hiNmdZc3hpNkR4UU9HWmpTdXFRbThHNzhJNVFQNmpEQldwUVMxMWpiWGVqdDZzNTZkQzVsNjE4RHplT0Nib2tyMU14eDlnYXJWTUtXOTI1Z0toVmhxVUlhSjg1NTlpZFZvVXFHQnRHdXU1OHlRZHdhY1ktWTlVenVFTVA1ODFPRHVoQWZHUWRK?oc=5,"Article reports Standard Chartered cutting Singapore jobs. No specific headcount provided, but the action is described as ongoing, so the event is confirmed.",confirmed,standard-chartered-2025-06
Microsoft,2025-05-14,2025-05-14,,,,Tech,https://web.archive.org/web/20260522055058/https://www.businesstimes.com.sg/singapore/microsoft-announces-global-job-cuts-singapore-office-keeps-mum-local-impact,Global Microsoft layoffs incl. Singapore,confirmed,microsoft-2025-05
Microsoft,2025-07-03,2025-07-03,,,,Tech,https://web.archive.org/web/20260522064434/https://www.straitstimes.com/business/companies-markets/microsoft-to-lay-off-9000-employees-in-second-wave-of-job-cuts,"Microsoft 2025 follow-up rounds (June hundreds; July 9,000) after May 6,000 cuts; incl. Singapore",confirmed,microsoft-2025-05
Microsoft,2025-06-03,2025-06-03,,,,Tech,https://web.archive.org/web/20260522064506/https://www.straitstimes.com/business/companies-markets/microsoft-cuts-hundreds-more-jobs-after-firing-6000-in-may,"Microsoft 2025 follow-up rounds (June hundreds; July 9,000) after May 6,000 cuts; incl. Singapore",confirmed,microsoft-2025-05
Microsoft,2026-06-10,2026-06-10,,,,Tech,https://news.google.com/rss/articles/CBMipgFBVV95cUxOcUVCRXVaaGV4RVFDOTFpYTg4WXJsbjE2YjBRd1k0NVJlNUEwNDJuNC1NQl8zV2xtVldaWEZRd3hCZVVhQUhuWU52aUhWUHRKNXkzbzVhM2s5cUpYWlR3cEZmeHJTRnVLYWllY09MdWllVmZRWkhlZ0VlQXpmdW10cGYxNXNLX1Y1RHlHX1htM1BUQUxIZzRxWU5VZGlOMDk2OWZXb0tR?oc=5,Article reports Microsoft's Xbox planning major layoffs in July based on sources; not yet confirmed. | Evidence: https://www.geekwire.com/2026/microsoft-cuts-4800-jobs-about-2-globally-revamps-salesforce-and-launches-massive-xbox-overhaul/,confirmed,microsoft-2026-06
Microsoft,2026-07-07,2026-07-07,,4800,,Tech,https://news.google.com/rss/articles/CBMia0FVX3lxTFBDeXFtR25ubGRFa2NzRGdidzJGQlRjYkt1Q3V4SUMtRFFVZ1FXTlB2UlFJWU9fbzdUTnFaOG1qTGFyb1pmNTZSYnU0a3k1N20yQmIwaUxvN0F4bWd0ZC1WVmZxSDZaMTk5V3RJ?oc=5,"Microsoft announced layoffs affecting 4,800 roles globally; Singapore operations are included as part of the global workforce reduction.",confirmed,microsoft-2026-06
Indeed,2023-03-24,2023-03-24,,,,Tech,https://web.archive.org/web/20260522055229/https://www.businesstimes.com.sg/startups-tech/startups/jobs-portal-indeed-shuts-singapore-tech-office-amid-global-layoffs,"Shut Singapore tech office, ~120 staff affected",confirmed,indeed-2023-03
Goldman Sachs,2025-02-24,2025-02-24,,,,Finance,https://web.archive.org/web/20260522055401/https://www.businesstimes.com.sg/companies-markets/tech-financial-services-goldman-latest-join-layoffs-2025,Goldman layoffs incl. Singapore,confirmed,goldman-sachs-2025-02
Goldman Sachs,2023-09-08,2023-09-08,,,,Finance,https://news.google.com/rss/articles/CBMisgFBVV95cUxOSmxPNV94ZDFTd2RvQXkyekEyQW5wSjFkUi0xeTY2NDVzTWs3ZGVzUllBaUwteFhWTng1UVhDdXEybXNreC1HM1NET3U4QWlPME1HeHdpdjB1b3NaaV9HYVo0WlhuN0R2bUE5T196OGFnMXhpQ21RUUtqdVVJQ3NOV1RlZkJhSzY5RTJpLUJLdGdMcHpnVHdwSHdabTFZX1psN3VKS1F6NmZqdTMwVHQ4Q0Rn?oc=5,"Goldman Sachs reportedly planning a fresh round of job cuts, but no details on Singapore impact or numbers.",expired,goldman-sachs-2023-09
Goldman Sachs,2023-01-12,2023-01-12,,,,Finance,https://news.google.com/rss/articles/CBMingFBVV95cUxQcDRQWnJwdVAyZDg5enkyaTNaTG5CNFkxQm5IUE9JX1Z4cktyVlktb3Zkb1F5VTNFUW1qVGQwZm5hMmdseExfdHZ1U1VvYXg3WURoVnE0eFlnd3BIR3BFLU9DRWVvTmcwUmU1Mi04TlhSN3FranROX25KSlZ0YTEwRXdZZUVFTXppblZ3dUQ1LURBZ0hVeExydHVlemk2UdIBowFBVV95cUxOWWxRNF9vZjhUdHJqQ1UxUi1jSFZ5TzJmTUoyVnYyaTR0SE5sNHRKVTYzNzF0c1pQSks4YnFOelpPZ0tGM3V5ZHd1MDY1NHphbmY1Vm9oeWpqV1lLRmhydW5kNmp2UlRBQkR6M2xYVC1ya0FVZF9fSlpVdTREa2tuOV81SGltSi1QV3Z4OGlzY3I3eWZvSC1vb0IzckxhZWdROXFz?oc=5,Article reports Goldman Sachs laying off staff in Asia as part of global job cuts.,confirmed,goldman-sachs-2023-01
Goldman Sachs,2026-08-22,2026-08-22,,,,Finance,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5EeVBCRzY1bDN2NWFqRnJUeThtcHF1UlBBNmNkc2xNY2xNMjVRM3BidnBZbnVEOTJSU0pzbktDNUJGdGU3WkxSeUVXR3ZQNFR0N09OZUR4a2h6Smc?oc=5,"Article reports Goldman Sachs has begun a massive round of layoffs. Given the company's Singapore operations, the event has a Singapore nexus, but no Singapore-specific headcount is provided.",confirmed,goldman-sachs-2026-layoffs
TikTok,2025-02-20,2025-02-20,,,,Tech,https://web.archive.org/web/20260522055716/https://www.straitstimes.com/singapore/tiktok-cuts-trust-and-safety-jobs-in-singapore-as-part-of-global-layoffs,BROKEN URL - Error 400,confirmed,tiktok-2025-02
TikTok,2024-05-24,2024-05-24,,,,Tech,https://web.archive.org/web/20260522060004/https://www.straitstimes.com/business/s-pore-unions-to-offer-support-to-employees-affected-by-latest-tiktok-layoffs,TikTok SG layoffs; NTUC support offered,confirmed,tiktok-2024-05
TikTok,2026-07-03,2026-07-03,20,,,Tech,https://sg.headtopics.com/news/tiktok-singapore-lays-off-20-trust-and-safety-staff-85184774,Article reports TikTok Singapore laying off 20 trust and safety staff. Specific numbers and Singapore nexus are clear.,confirmed,tiktok-2026-07
TikTok,2026-07-21,2026-07-21,,,,Tech,https://news.google.com/rss/articles/CBMibEFVX3lxTE4xWHlGcVJxMnBBYTdjM29YbjF3WnFsQ3FBZUFzak5jR0VaWFBXeXBVbkY5NHBaMzZETzB5QlNoaXRYXzJ4c1B0YkhscnU0SDlwYmdrU1VFbUhLTlA3SVpDU0l0OWNRWG9ibjB1cQ?oc=5,TikTok confirmed layoffs in Singapore as part of global restructuring.,confirmed,tiktok-2026-07
TikTok,2026-08-19,2026-08-19,50,,,Tech,https://layoffsg.com/feed?event=6a8c322a8e9f50ea08241814,"Reported via Insider that TikTok cut an estimated 50 jobs in Singapore, a specific company with a clear Singapore headcount figure, indicating a confirmed layoff event.",confirmed,tiktok-2026-08
SPH Media,2024-11-04,2024-11-04,,,,Other,https://web.archive.org/web/20260522060030/https://vulcanpost.com/875223/sph-media-singapore-tech-layoffs-restructure/,Layoffs across SPH Media SG operations,confirmed,sph-media-2024-11
SPH Media,2023-11-01,2023-11-01,,,,Other,https://web.archive.org/web/20260522060430/https://www.channelnewsasia.com/singapore/sph-media-acquire-tech-asia-business-times-3888761,Layoffs across SPH Media SG operations,confirmed,sph-media-2023-11
SPH Media,2025-07-22,2025-07-22,11,,,Other,https://vulcanpost.com/893040/sph-media-to-lay-off-staff-after-decommissioning-old-printing-presses/,"SPH Media is laying off staff in Singapore following the decommissioning of old printing presses. The event matches the existing sph-media-2025-07 event, so this is follow-up coverage. The 11 affected roles are Singapore-specific.",confirmed,sph-media-2025-07
SPH Media,2026-07-21,2026-07-21,,,10,Other,https://wcx.thepostpedia.com/charity/664b5799278.html,"SPH Media is reportedly laying off 10% of its workforce, a confirmed layoff event with Singapore nexus. The percentage is noted but no specific headcount is provided.",confirmed,sph-media-2026-07
Google,2023-02-17,2023-02-17,,,,Tech,https://web.archive.org/web/20260522060240/https://www.channelnewsasia.com/singapore/google-singapore-unspecified-layoffs-global-cuts-5591931,Global Google layoffs incl. Singapore,confirmed,google-2023-02
Google,2024-01-12,2024-01-12,,,,Tech,https://web.archive.org/web/20260522060951/https://www.businesstimes.com.sg/startups-tech/google-singapore-hit-layoffs-employees-brace-more,BROKEN URL - Error 400,confirmed,google-2024-01
Google,2025-02-27,2025-02-27,,,,Tech,https://web.archive.org/web/20260522061522/https://www.straitstimes.com/business/companies-markets/google-cuts-employees-in-cloud-division,BROKEN URL - Error 400,confirmed,google-2025-02
Twitter,2022-11-17,2022-11-17,,,,Tech,https://web.archive.org/web/20260522060335/https://www.channelnewsasia.com/business/twitter-elon-musk-layoffs-jobs-singapore-severance-pay-3075841,Twitter Singapore layoffs post-Musk takeover,confirmed,twitter-2022-11
Twitter,2023-01-11,2023-01-11,,,,Tech,https://news.google.com/rss/articles/CBMihAFBVV95cUxOd09nXzJpQ2poNGRjOHlvMU5PYkl1ZmRSXzZ6djhzTmdfYTRUcFJEQWFPbF9HT2VlSndtcGlCNXBBd1NZeXZpdlc5S2ZhT0VxODRFUHlRd1BWYzR6RUV2YzdPRDFLTFIweUduWnFOUlhJUThQUkVnZERKakdhcW9zRFpHRGI?oc=5,Twitter abruptly forced staff to vacate Singapore office as part of global cost-cutting layoffs.,confirmed,twitter-2023-01
Twitter,2022-11-04,2022-11-04,,,,Tech,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE0yMXp2ZlhKMFBESEFjY2pZcGJWdVZ1OTFJdF9HTXRhWFpvb292WlJEODFiSWQ0bURjQ1g1dUlTV2cwcnIxbFpkVEFyZW0ydG9zek5WV2pjNWpTdHdON1dVdnBNRzVmcDg?oc=5,"Article reports Twitter employees in Singapore anticipate layoffs by Nov. 5, 2022, but no official announcement or number confirmed. | Evidence: https://mothership.sg/2022/11/twitters-office-singapore/",confirmed,twitter-2022-11
Twitter,2026-07-25,2026-07-25,,,,Tech,https://cmnwps.khasmobile.com/community/15f5099934.html,"Title indicates layoffs at Twitter's Singapore office, but source credibility is low and no specific details provided.",confirmed,twitter-singapore-layoffs-2026-07
Manus Capital,2025-07-16,2025-07-16,,,,Finance,https://web.archive.org/web/20260522060651/https://eu.36kr.com/en/p/3381045007423621,"Post-HQ relocation to Singapore, restructuring/layoffs",confirmed,manus-capital-2025-07
Shopee,2022-11-14,2022-11-14,,,,Tech,https://web.archive.org/web/20260522060753/https://www.straitstimes.com/business/sea-e-commerce-arm-shopee-cuts-jobs-in-third-round-of-layoffs-this-year-including-in-s-pore,Sea/Shopee layoffs in Singapore,confirmed,shopee-2022-09
